GEOID_2010,poverty,total,som_total,other_lang_total,other_very_well,other_less,geometry
39049006393,9.3,5901,0,0,0,0,"list(c(-83.090335, -83.085397, -83.08243, -83.08068, -83.079213, -83.077901, -83.075242, -83.074596, -83.072798, -83.070791, -83.069167, -83.070435, -83.070657, -83.071921, -83.07205, -83.080543, -83.089396, -83.089778, -83.089943, -83.090014, -83.090118, -83.090242, -83.090031, -83.090335, 40.124488, 40.124602, 40.12325, 40.124717, 40.127303, 40.128095, 40.128191, 40.127969, 40.12676, 40.125491, 40.125539, 40.131437, 40.132407, 40.137859, 40.138564, 40.138881, 40.139201, 40.139212, 40.137676, 40.137016, 
40.133836, 40.131651, 40.128059, 40.124488))"
39049006394,5.2,2787,0,0,0,0,"list(c(-83.071921, -83.070657, -83.070435, -83.069167, -83.064583, -83.062625, -83.060256, -83.06129, -83.062714, -83.063975, -83.07205, -83.071921, 40.137859, 40.132407, 40.131437, 40.125539, 40.127035, 40.125762, 40.125805, 40.130493, 40.136342, 40.138289, 40.138564, 40.137859))"
39049006395,9.22052709176,4031.7794644704,0,0,0,0,"list(c(-83.093546, -83.088405, -83.083406, -83.082987, -83.081459, -83.075431, -83.072058, -83.066943, -83.061624, -83.059484, -83.057851, -83.057805, -83.057421, -83.055642, -83.055577, -83.059658, -83.066777, -83.066535, -83.070741, -83.074956, -83.075854, -83.075289, -83.077083, -83.07645, -83.08073, -83.092696, -83.09276, -83.093055, -83.09325, -83.093393, -83.093546, 40.060839, 40.060399, 40.059974, 40.059899, 40.059343, 40.05707, 40.055728, 40.053861, 40.051784, 40.051723, 40.051755, 40.053279, 
40.05725, 40.057187, 40.05841, 40.058733, 40.058977, 40.06404, 40.064185, 40.064303, 40.067446, 40.068896, 40.070937, 40.073061, 40.073206, 40.073599, 40.072323, 40.067988, 40.064951, 40.06162, 40.060839))"
39049006396,20.7,5434,0,0,0,0,"list(c(-83.092696, -83.08073, -83.07645, -83.077083, -83.075289, -83.075854, -83.074956, -83.070741, -83.066535, -83.065709, -83.063172, -83.056971, -83.056945, -83.056585, -83.056497, -83.055934, -83.055631, -83.053515, -83.050709, -83.050999, -83.051723, -83.052431, -83.052741, -83.055825, -83.060425, -83.063562, -83.066252, -83.067759, -83.074173, -83.076984, -83.078036, -83.082451, -83.083375, -83.085346, -83.091483, -83.091619, -83.0919, -83.092064, -83.09223, -83.092696, 40.073599, 40.073206, 
40.073061, 40.070937, 40.068896, 40.067446, 40.064303, 40.064185, 40.06404, 40.06401, 40.06393, 40.063717, 40.063717, 40.068814, 40.069868, 40.071998, 40.079726, 40.082287, 40.082408, 40.083729, 40.087017, 40.090229, 40.090239, 40.09031, 40.090426, 40.090502, 40.090565, 40.090732, 40.091589, 40.091963, 40.092107, 40.092861, 40.093027, 40.093616, 40.096959, 40.09453, 40.088476, 40.085283, 40.082624, 40.073599))"
39049006410,7.1,3087,0,0,0,0,"list(c(-83.094938, -83.092944, -83.08839, -83.085739, -83.084827, -83.084558, -83.083044, -83.08213, -83.080513, -83.076046, -83.070196, -83.069855, -83.070172, -83.069967, -83.072564, -83.076008, -83.077935, -83.077656, -83.084149, -83.084728, -83.084855, -83.091711, -83.093839, -83.094938, 40.018158, 40.013888, 40.009634, 40.006134, 40.004705, 40.004718, 40.002847, 40.003506, 40.004659, 40.008097, 40.007901, 40.010108, 40.011489, 40.015164, 40.015293, 40.015469, 40.015571, 40.019668, 40.01996, 
40.019791, 40.018035, 40.018309, 40.018359, 40.018158))"
39049006430,5.1,5258,0,2,2,0,"list(c(-83.070196, -83.076046, -83.080513, -83.08213, -83.083044, -83.080081, -83.079357, -83.079289, -83.07752, -83.076482, -83.074821, -83.070447, -83.063708, -83.06299, -83.062414, -83.057445, -83.055508, -83.048208, -83.04836, -83.045065, -83.039825, -83.038765, -83.037238, -83.029711, -83.026647, -83.024791, -83.025087, -83.024107, -83.018636, -83.018529, -83.01632, -83.016246, -83.014234, -83.014457, -83.014951, -83.015502, -83.015395, -83.017566, -83.017828, -83.016828, -83.021695, -83.01804, 
-83.017165, -83.016265, -83.016303, -83.023025, -83.02598, -83.026035, -83.028099, -83.028133, -83.032376, -83.035191, -83.038551, -83.042318, -83.04702, -83.047526, -83.051729, -83.051793, -83.057401, -83.057104, -83.057452, -83.058213, -83.063546, -83.063814, -83.063935, -83.062895, -83.064287, -83.069813, -83.069967, -83.070172, -83.069855, -83.070196, 40.007901, 40.008097, 40.004659, 40.003506, 40.002847, 39.997889, 39.997441, 39.997474, 39.998318, 39.998818, 39.999205, 39.996663, 39.99787, 39.998807, 
39.999796, 40.001707, 40.001752, 40.001438, 39.998852, 39.998284, 39.998046, 39.998, 39.997928, 39.997575, 39.99743, 39.996394, 39.990853, 39.990816, 39.990611, 39.992325, 39.992243, 39.993318, 39.993254, 39.99437, 39.996817, 39.999165, 40.00077, 40.000519, 40.003217, 40.00634, 40.006558, 40.00979, 40.012302, 40.014752, 40.016106, 40.016322, 40.018032, 40.01635, 40.015119, 40.013627, 40.01346, 40.018597, 40.018686, 40.021898, 40.021804, 40.014021, 40.014158, 40.019172, 40.018759, 40.023291, 40.025204, 
40.02435, 40.022664, 40.02088, 40.019039, 40.019003, 40.017425, 40.017626, 40.015164, 40.011489, 40.010108, 40.007901))"
39049006500,4.7686438464,3703.646720704,0,0,0,0,"list(c(-83.083044, -83.080081, -83.079357, -83.079289, -83.07752, -83.076482, -83.074821, -83.070447, -83.063708, -83.06299, -83.062414, -83.057445, -83.055508, -83.048208, -83.04836, -83.045065, -83.039825, -83.038765, -83.037238, -83.029711, -83.026647, -83.024791, -83.025087, -83.024107, -83.018636, -83.018529, -83.01632, -83.016246, -83.014234, -83.014457, -83.014951, -83.015502, -83.015395, -83.017566, -83.017828, -83.016828, -83.021695, -83.01804, -83.017165, -83.016265, -83.016303, -83.023025, 
-83.02598, -83.026035, -83.028099, -83.028133, -83.032376, -83.035191, -83.038551, -83.042318, -83.04702, -83.047526, -83.047868, -83.051279, -83.051415, -83.057105, -83.056993, -83.060351, -83.070196, -83.076046, -83.080513, -83.08213, -83.083044, 40.002847, 39.997889, 39.997441, 39.997474, 39.998318, 39.998818, 39.999205, 39.996663, 39.99787, 39.998807, 39.999796, 40.001707, 40.001752, 40.001438, 39.998852, 39.998284, 39.998046, 39.998, 39.997928, 39.997575, 39.99743, 39.996394, 39.990853, 39.990816, 
39.990611, 39.992325, 39.992243, 39.993318, 39.993254, 39.99437, 39.996817, 39.999165, 40.00077, 40.000519, 40.003217, 40.00634, 40.006558, 40.00979, 40.012302, 40.014752, 40.016106, 40.016322, 40.018032, 40.01635, 40.015119, 40.013627, 40.01346, 40.018597, 40.018686, 40.021898, 40.021804, 40.014021, 40.006908, 40.007042, 40.005169, 40.005412, 40.007317, 40.007459, 40.007901, 40.008097, 40.004659, 40.003506, 40.002847))"
39049006600,7.87043714629,3980.8149445539,0,0,0,0,"list(c(-83.079289, -83.069522, -83.069056, -83.068661, -83.068362, -83.066045, -83.064004, -83.056564, -83.055947, -83.054674, -83.054926, -83.053397, -83.051497, -83.049098, -83.049168, -83.048752, -83.047568, -83.047812, -83.048841, -83.047708, -83.04764, -83.044788, -83.039651, -83.039001, -83.040622, -83.040861, -83.040622, -83.040844, -83.042363, -83.045435, -83.046432, -83.048649, -83.048511, -83.048436, -83.04836, -83.048208, -83.055508, -83.057445, -83.062414, -83.06299, -83.063708, -83.070447, 
-83.074821, -83.076482, -83.07752, -83.079289, 39.997474, 39.991711, 39.991347, 39.991323, 39.991303, 39.990794, 39.989598, 39.989309, 39.989289, 39.989238, 39.986053, 39.984967, 39.984927, 39.984815, 39.985309, 39.98854, 39.988489, 39.985332, 39.985295, 39.985141, 39.984743, 39.984637, 39.984343, 39.98443, 39.985873, 39.988609, 39.991442, 39.992547, 39.99374, 39.99388, 39.993928, 39.994035, 39.996436, 39.997665, 39.998852, 40.001438, 40.001752, 40.001707, 39.999796, 39.998807, 39.99787, 39.996663, 
39.999205, 39.998818, 39.998318, 39.997474))"
39049006710,24.4,2887,0,13,13,0,"list(c(-83.002891, -83.004144, -83.003831, -83.011146, -83.012675, -83.017838, -83.021946, -83.022199, -83.022467, -83.022572, -83.018459, -83.018554, -83.016624, -83.01451, -83.014305, -83.011182, -83.007502, -83.007451, -83.00497, -83.002704, -83.001806, -83.00121, -83.001302, -83.001175, -83.001042, -83.00075, -83.000477, -83.001053, -82.999551, -82.997787, -82.996205, -82.991279, -82.989144, -82.988283, -82.987954, -82.987914, -82.987547, -82.987148, -82.991294, -82.992771, -82.997642, -82.997652, 
-83.002571, -83.002891, 40.088278, 40.088326, 40.093419, 40.093715, 40.092751, 40.092929, 40.093083, 40.089002, 40.084559, 40.08252, 40.082338, 40.080558, 40.079815, 40.08042, 40.084199, 40.083738, 40.084055, 40.085959, 40.0869, 40.087162, 40.084081, 40.076316, 40.076253, 40.075766, 40.073875, 40.069953, 40.065639, 40.061722, 40.061666, 40.0616, 40.064568, 40.069012, 40.071605, 40.073529, 40.075328, 40.075804, 40.081441, 40.08759, 40.087763, 40.087812, 40.088006, 40.088162, 40.088397, 40.088278))"
39049006721,1.4,4135,0,0,0,0,"list(c(-83.032261, -83.038441, -83.045214, -83.057084, -83.055391, -83.055368, -83.053373, -83.052431, -83.048964, -83.044885, -83.044086, -83.043522, -83.038643, -83.033972, -83.035678, -83.036565, -83.035217, -83.032912, -83.032414, -83.025115, -83.023161, -83.022208, -83.021946, -83.017838, -83.017608, -83.01742, -83.016709, -83.016607, -83.032261, 40.112283, 40.112349, 40.112295, 40.111397, 40.103705, 40.103603, 40.094526, 40.090229, 40.090184, 40.089744, 40.089673, 40.08963, 40.089481, 40.089368, 
40.091415, 40.093777, 40.096616, 40.096507, 40.095704, 40.095225, 40.095864, 40.095215, 40.093083, 40.092929, 40.095984, 40.099165, 40.110572, 40.112116, 40.112283))"
39049006722,6.1,2943,0,25,13,12,"list(c(-83.002704, -83.001806, -83.00121, -83.001302, -83.001175, -83.001042, -83.00075, -83.000477, -83.001053, -82.999551, -82.997787, -82.996205, -82.991279, -82.989144, -82.988283, -82.987954, -82.987914, -82.987547, -82.987148, -82.986785, -82.985527, -82.984798, -82.983329, -82.980829, -82.977549, -82.977417, -82.980581, -82.99609, -83.003434, -83.003823, -83.016607, -83.016709, -83.01742, -83.017608, -83.017838, -83.012675, -83.011146, -83.003831, -83.004144, -83.002891, -83.002704, 40.087162, 
40.084081, 40.076316, 40.076253, 40.075766, 40.073875, 40.069953, 40.065639, 40.061722, 40.061666, 40.0616, 40.064568, 40.069012, 40.071605, 40.073529, 40.075328, 40.075804, 40.081441, 40.08759, 40.091699, 40.096867, 40.098635, 40.101621, 40.105444, 40.110314, 40.110511, 40.110643, 40.11133, 40.111624, 40.111642, 40.112116, 40.110572, 40.099165, 40.095984, 40.092929, 40.092751, 40.093715, 40.093419, 40.088326, 40.088278, 40.087162))"
39049006810,2.7126564134600004,2439.8412772506003,0.0044676296,0.007054152,0.007054152,0,"list(c(-83.019123, -83.014835, -83.014794, -83.00075, -83.000477, -83.001053, -82.999551, -82.997787, -82.996205, -82.991279, -82.989144, -82.988283, -82.987954, -82.987914, -82.987547, -82.987148, -82.991294, -82.992771, -82.997642, -82.997652, -83.002571, -83.002891, -83.002704, -83.00497, -83.007451, -83.007502, -83.011182, -83.014305, -83.01451, -83.016624, -83.018554, -83.025281, -83.025497, -83.028495, -83.031321, -83.03149, -83.02934, -83.029721, -83.02993, -83.02996, -83.030032, -83.030168, 
-83.03027, -83.032865, -83.033972, -83.038643, -83.043522, -83.044086, -83.044885, -83.048964, -83.052431, -83.051723, -83.050999, -83.050709, -83.049056, -83.047735, -83.047524, -83.046525, -83.046289, -83.043656, -83.037538, -83.030101, -83.029766, -83.029891, -83.031634, -83.031611, -83.032915, -83.03452, -83.034749, -83.034609, -83.018873, -83.018996, -83.019123, 40.06958, 40.069264, 40.070344, 40.069953, 40.065639, 40.061722, 40.061666, 40.0616, 40.064568, 40.069012, 40.071605, 40.073529, 40.075328, 
40.075804, 40.081441, 40.08759, 40.087763, 40.087812, 40.088006, 40.088162, 40.088397, 40.088278, 40.087162, 40.0869, 40.085959, 40.084055, 40.083738, 40.084199, 40.08042, 40.079815, 40.080558, 40.079792, 40.077285, 40.077347, 40.077447, 40.077452, 40.080052, 40.082722, 40.083478, 40.083593, 40.08377, 40.084015, 40.084902, 40.086815, 40.089368, 40.089481, 40.08963, 40.089673, 40.089744, 40.090184, 40.090229, 40.087017, 40.083729, 40.082408, 40.074887, 40.068865, 40.067896, 40.063352, 40.063346, 40.063275, 
40.063064, 40.062959, 40.062842, 40.062955, 40.066901, 40.067622, 40.068715, 40.073065, 40.073887, 40.07498, 40.074398, 40.072059, 40.06958))"
39049006821,22.3,3421,0,0,0,0,"list(c(-83.034749, -83.03452, -83.032915, -83.031611, -83.031634, -83.029891, -83.01949, -83.019123, -83.018996, -83.018873, -83.034609, -83.034749, 40.073887, 40.073065, 40.068715, 40.067622, 40.066901, 40.062955, 40.062538, 40.06958, 40.072059, 40.074398, 40.07498, 40.073887))"
39049006822,7.390118219660001,2035.6197115826,0,0,0,0,"list(c(-83.019123, -83.014835, -83.014794, -83.00075, -83.000477, -83.001053, -82.999551, -82.997787, -82.996205, -82.991279, -82.989144, -82.988283, -82.987954, -82.987914, -82.987547, -82.987148, -82.991294, -82.992771, -82.997642, -82.997652, -83.002571, -83.002891, -83.002704, -83.00497, -83.007451, -83.007502, -83.011182, -83.014305, -83.01451, -83.016624, -83.018554, -83.025281, -83.025497, -83.028495, -83.031321, -83.03149, -83.032253, -83.034609, -83.018873, -83.018996, -83.019123, 40.06958, 
40.069264, 40.070344, 40.069953, 40.065639, 40.061722, 40.061666, 40.0616, 40.064568, 40.069012, 40.071605, 40.073529, 40.075328, 40.075804, 40.081441, 40.08759, 40.087763, 40.087812, 40.088006, 40.088162, 40.088397, 40.088278, 40.087162, 40.0869, 40.085959, 40.084055, 40.083738, 40.084199, 40.08042, 40.079815, 40.080558, 40.079792, 40.077285, 40.077347, 40.077447, 40.077452, 40.076173, 40.07498, 40.074398, 40.072059, 40.06958))"
39049006910,6.1,1780,0,0,0,0,"list(c(-83.035217, -83.034503, -83.035603, -83.035057, -83.034365, -83.032577, -83.032261, -83.038441, -83.045214, -83.057084, -83.055391, -83.055368, -83.053373, -83.052431, -83.048964, -83.044885, -83.044086, -83.043522, -83.038643, -83.033972, -83.032865, -83.03027, -83.030168, -83.030032, -83.02996, -83.02993, -83.029721, -83.02934, -83.03149, -83.031321, -83.028495, -83.025497, -83.025281, -83.018554, -83.018459, -83.022572, -83.022467, -83.022199, -83.021946, -83.022208, -83.023161, -83.025115, 
-83.032414, -83.032912, -83.035217, 40.096616, 40.09794, 40.101452, 40.107078, 40.108765, 40.111043, 40.112283, 40.112349, 40.112295, 40.111397, 40.103705, 40.103603, 40.094526, 40.090229, 40.090184, 40.089744, 40.089673, 40.08963, 40.089481, 40.089368, 40.086815, 40.084902, 40.084015, 40.08377, 40.083593, 40.083478, 40.082722, 40.080052, 40.077452, 40.077447, 40.077347, 40.077285, 40.079792, 40.080558, 40.082338, 40.08252, 40.084559, 40.089002, 40.093083, 40.095215, 40.095864, 40.095225, 40.095704, 
40.096507, 40.096616))"
39049006921,23.597225366880004,3920.5390111668003,37.9955323704,59.992945848000005,59.992945848000005,0,"list(c(-83.002704, -83.001806, -83.00121, -83.001302, -83.001175, -83.001042, -83.00075, -83.000477, -83.001053, -82.999551, -82.997787, -82.996205, -82.991279, -82.989144, -82.988283, -82.987954, -82.987914, -82.987547, -82.987148, -82.991294, -82.992771, -82.997642, -82.997652, -83.002571, -83.002891, -83.002704, 40.087162, 40.084081, 40.076316, 40.076253, 40.075766, 40.073875, 40.069953, 40.065639, 40.061722, 40.061666, 40.0616, 40.064568, 40.069012, 40.071605, 40.073529, 40.075328, 40.075804, 
40.081441, 40.08759, 40.087763, 40.087812, 40.088006, 40.088162, 40.088397, 40.088278, 40.087162))"
39049006923,4.3,4818,29,91,24,67,"list(c(-82.989144, -82.988042, -82.98571, -82.977944, -82.977747, -82.976583, -82.976461, -82.976053, -82.975708, -82.975672, -82.975306, -82.981096, -82.987148, -82.987547, -82.987914, -82.987954, -82.988283, -82.989144, 40.071605, 40.070816, 40.071402, 40.071234, 40.070371, 40.070315, 40.071852, 40.07696, 40.081372, 40.082033, 40.087152, 40.087411, 40.08759, 40.081441, 40.075804, 40.075328, 40.073529, 40.071605))"
39049006924,11.3,3919,73,290,178,112,"list(c(-82.997787, -82.987289, -82.982717, -82.977369, -82.976996, -82.976743, -82.976583, -82.977747, -82.977944, -82.98571, -82.988042, -82.989144, -82.991279, -82.996205, -82.997787, 40.0616, 40.06116, 40.060892, 40.060574, 40.065259, 40.068331, 40.070315, 40.070371, 40.071234, 40.071402, 40.070816, 40.071605, 40.069012, 40.064568, 40.0616))"
39049006931,20.8,7181,222,644,422,222,"list(c(-82.976053, -82.968218, -82.967832, -82.966192, -82.965423, -82.965396, -82.962384, -82.961295, -82.956435, -82.952552, -82.951498, -82.95144, -82.951059, -82.95747, -82.960291, -82.964587, -82.969592, -82.975306, -82.975672, -82.975708, -82.976053, 40.07696, 40.07658, 40.075699, 40.075306, 40.075657, 40.077329, 40.079378, 40.078667, 40.078496, 40.079487, 40.079442, 40.080207, 40.085013, 40.08626, 40.086501, 40.086719, 40.086916, 40.087152, 40.082033, 40.081372, 40.07696))"
39049006932,23.5,6752,411,778,732,46,"list(c(-82.976743, -82.97529, -82.970962, -82.970874, -82.970194, -82.966173, -82.964923, -82.963103, -82.96213, -82.958451, -82.956184, -82.954037, -82.95245, -82.952273, -82.952077, -82.952055, -82.952037, -82.951932, -82.951843, -82.951498, -82.952552, -82.956435, -82.961295, -82.962384, -82.965396, -82.965423, -82.966192, -82.967832, -82.968218, -82.976053, -82.976461, -82.976583, -82.976743, 40.068331, 40.068342, 40.068123, 40.067194, 40.066236, 40.06617, 40.066111, 40.06618, 40.065332, 40.065157, 
40.066305, 40.066663, 40.066653, 40.068775, 40.071271, 40.071635, 40.071936, 40.073235, 40.074274, 40.079442, 40.079487, 40.078496, 40.078667, 40.079378, 40.077329, 40.075657, 40.075306, 40.075699, 40.07658, 40.07696, 40.071852, 40.070315, 40.068331))"
39049006933,28.4,6492,1020,982,581,401,"list(c(-82.977369, -82.970958, -82.967566, -82.961808, -82.956895, -82.95301, -82.952504, -82.95245, -82.954037, -82.956184, -82.958451, -82.96213, -82.963103, -82.964923, -82.966173, -82.970194, -82.970874, -82.970962, -82.97529, -82.976743, -82.976996, -82.977369, 40.060574, 40.060323, 40.060229, 40.060002, 40.05976, 40.059529, 40.06587, 40.066653, 40.066663, 40.066305, 40.065157, 40.065332, 40.06618, 40.066111, 40.06617, 40.066236, 40.067194, 40.068123, 40.068342, 40.068331, 40.065259, 40.060574
))"
39049006942,5.075399505439999,1434.419311446,0,120.3860004644,114.505964452,5.8800360124,"list(c(-82.978362, -82.978641, -82.980437, -82.974748, -82.974854, -82.97486, -82.974863, -82.97242, -82.969662, -82.970541, -82.967291, -82.967596, -82.963651, -82.96315, -82.961747, -82.961404, -82.963006, -82.967784, -82.972668, -82.972682, -82.973696, -82.977417, -82.977549, -82.980829, -82.978362, 40.105405, 40.104509, 40.102938, 40.102747, 40.10119, 40.101089, 40.101051, 40.100666, 40.100671, 40.103203, 40.105244, 40.106756, 40.107053, 40.107187, 40.107777, 40.107928, 40.108244, 40.109202, 
40.11005, 40.109849, 40.109984, 40.110511, 40.110314, 40.105444, 40.105405))"
39049006943,9.7,4956,31,349,248,101,"list(c(-82.987148, -82.981096, -82.975306, -82.969592, -82.969525, -82.970459, -82.970542, -82.972682, -82.975204, -82.975756, -82.976135, -82.975894, -82.974863, -82.97486, -82.974854, -82.974748, -82.980437, -82.978641, -82.978362, -82.980829, -82.983329, -82.984798, -82.985527, -82.986785, -82.987148, 40.08759, 40.087411, 40.087152, 40.086916, 40.088092, 40.090493, 40.092296, 40.093464, 40.093553, 40.09324, 40.094055, 40.097873, 40.101051, 40.101089, 40.10119, 40.102747, 40.102938, 40.104509, 
40.105405, 40.105444, 40.101621, 40.098635, 40.096867, 40.091699, 40.08759))"
